 NPI ID , HCP ID ,TARGET, Age , Sex , Specialty , Year of Experience , HCO Affiliation ,HCO Affiliation Type,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Number_of_Px,Px_last_1_Month,Px_last_3_Month,Px_last_6_Month,Px_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month, Procedures_chemo_last_1_month , Procedures_chemo_last_3_month , Procedures_chemo_last_6_month , Procedures_chemo_last_12_month , Procedures_radio_last_1_month , Procedures_radio_last_3_month , Procedures_radio_last_6_month , Procedures_radio_last_12_month , Procedures_Immuno_last_1_month , Procedures_Immuno_last_3_month , Procedures_Immuno_last_6_month , Procedures_Immuno_last_12_month , Procedures_Biopsy_last_1_month , Procedures_Biopsy_last_3_month , Procedures_Biopsy_last_6_month , Procedures_Biopsy_last_12_month ,Promotional_doximity,Promotional_doximity_last_1_month ,Promotional_doximity_last_3_month ,Promotional_doximity_last_6_month ,Promotional_doximity_last_12_month ,Promotional_medscape,Promotional_medscape_last_1_month ,Promotional_medscape_last_3_month ,Promotional_medscape_last_6_month ,Promotional_medscape_last_12_month ,F2F_visit,F2F_visit_last_1_month ,F2F_visit_last_3_month ,F2F_visit_last_6_month ,F2F_visit_last_12_month ,VRC_visit,VRC_visit_last_1_month ,VRC_visit_last_3_month ,VRC_visit_last_6_month ,VRC_visit_last_12_month 
6738896,HCP_1942,0,69, F ,Pediatric,56, VWX Medical Center ,Collaboration,1100,1352,2175,3705,7155,180,253,369,507,801,23,42,71,77,55,67,106,181,35,61,101,119,46,60,120,193,42,83,153,274,6,7,11,18,27,9,11,16,27,38,1,2,3,5,8,1,2,3,5,10
5864665,HCP_1943,0,75, F ,Pediatric,56, DEF Medical Center ,Referral,1100,1802,3090,5650,8047,78,96,109,112,126,76,82,97,112,32,61,69,73,78,133,200,306,37,50,80,133,75,92,174,187,9,18,29,34,48,6,12,21,39,67,2,3,6,7,9,2,4,7,9,16
6893816,HCP_1944,0,39, M ,Pediatric,38, ABC Medical Center ,Collaboration,1100,1524,1907,2193,2392,174,273,463,628,911,239,327,382,403,37,74,111,124,46,72,82,104,64,98,128,215,77,79,127,200,10,20,27,34,55,8,13,24,44,77,2,3,4,6,10,2,3,5,7,14
4560868,HCP_1945,0,29, F ,Uro-oncology,52, STU Medical Center ,Collaboration,434,511,576,774,1392,236,432,843,1505,1933,109,209,273,509,60,100,109,132,56,62,92,111,70,100,104,208,45,74,120,188,7,9,12,24,42,7,8,15,18,23,1,2,3,5,6,2,4,7,8,13
9589898,HCP_1946,0,29, M ,Oncology,30, PQR Medical Center ,Contract,877,1581,2347,2949,5176,221,352,694,801,1412,67,79,84,144,70,89,125,192,47,48,95,134,41,76,119,218,40,45,48,90,8,12,23,28,44,7,8,10,15,16,1,2,3,4,6,2,3,5,7,11
2525312,HCP_1947,0,39, F ,Uro-oncology,47, DEF Medical Center ,Employment,1100,1749,3039,3941,5764,97,193,248,406,434,94,141,267,516,40,66,131,216,70,136,149,199,63,125,167,275,58,111,196,223,7,11,18,33,66,8,11,22,43,63,1,2,4,5,8,2,3,6,7,14
9191157,HCP_1948,0,73, M ,Immunology,33, ABC Medical Center ,Collaboration,274,470,937,1646,1669,236,416,798,993,1542,104,181,321,474,62,124,127,136,57,91,178,333,52,90,144,256,73,143,232,456,10,13,24,26,51,7,12,18,28,43,1,2,3,5,8,1,2,3,6,9
6104576,HCP_1949,1,86, F ,Hematology,16, VWX Medical Center ,Collaboration,404,446,538,1048,1088,145,237,386,762,830,142,206,289,352,27,53,105,116,68,112,147,166,53,80,129,227,64,90,146,184,10,14,18,30,48,8,10,19,36,41,1,2,4,5,8,1,2,3,5,8
9571781,HCP_1950,1,84, F ,Pediatric,42, MNO Medical Center ,Employment,1013,1708,2627,3838,7163,161,276,278,314,562,324,540,895,1108,63,85,141,279,58,60,77,145,35,69,84,100,66,131,148,283,5,7,8,10,19,7,12,21,32,50,2,4,6,10,15,2,4,7,12,18
9433067,HCP_1951,1,72, M ,Neuro-oncology,60, ABC Medical Center ,Collaboration,1100,1414,2724,5409,10076,252,400,730,1187,1924,134,149,246,468,35,62,66,73,46,68,102,197,61,66,115,178,36,44,56,66,8,9,12,18,28,7,12,14,17,34,2,4,8,12,13,2,3,6,12,14
7070636,HCP_1952,1,62, F ,Immunology,26, JKL Medical Center ,Contract,836,840,1438,2402,3226,221,315,623,675,774,114,132,173,243,54,90,127,193,41,42,61,103,43,56,72,133,71,73,116,199,6,9,14,19,38,5,7,9,17,21,2,4,7,9,14,2,3,4,5,7
6733624,HCP_1953,1,91, F ,Pediatric,10, ABC Medical Center ,Referral,608,1114,1641,3022,3683,220,438,568,812,1531,211,369,677,911,73,89,161,180,51,102,195,284,43,64,115,120,76,125,204,405,10,18,33,61,68,8,14,16,29,55,2,4,5,8,11,1,2,4,8,14
2354168,HCP_1954,1,57, M ,Uro-oncology,56, ABC Medical Center ,Referral,1100,2092,2304,3377,6423,132,208,230,455,503,168,259,276,499,28,49,77,91,80,97,163,297,47,52,102,191,68,108,156,307,6,9,13,19,23,9,10,15,21,23,2,3,6,12,13,2,3,6,7,9
3969792,HCP_1955,0,60, F ,Immunology,13, YZX Medical Center ,Collaboration,1100,1164,2312,2928,3999,128,141,227,244,281,298,581,1116,1408,46,89,143,148,39,61,82,90,60,91,126,251,61,64,75,123,6,12,24,29,44,10,11,12,16,18,2,4,5,9,17,2,4,6,8,13
2727359,HCP_1956,0,41, F ,Uro-oncology,60, MNO Medical Center ,Referral,1100,1864,3487,3898,6396,296,581,1044,1538,2696,73,145,239,351,75,130,223,274,77,103,189,250,79,100,119,222,76,126,159,294,5,7,10,12,20,8,16,26,51,97,1,2,4,5,8,2,4,5,8,14
1862730,HCP_1957,0,33, F ,Immunology,52, STU Medical Center ,Contract,1100,2169,3074,5336,10071,252,416,605,1098,1666,350,689,1331,2022,32,50,92,123,37,48,65,112,41,64,118,208,76,99,102,175,5,6,12,14,16,5,9,17,25,34,1,2,3,4,6,1,2,3,6,10
9463613,HCP_1958,0,55, F ,Uro-oncology,10, PQR Medical Center ,Employment,919,1367,1844,2502,4258,105,186,210,331,571,67,110,113,190,30,50,59,81,79,96,190,358,78,102,135,248,46,53,59,96,6,9,15,20,38,5,6,8,13,23,2,3,5,8,16,2,3,6,7,8
2723019,HCP_1959,1,39, F ,Pediatric,60, GHI Medical Center ,Employment,1070,1781,2663,4809,6084,144,190,380,416,441,219,291,491,729,36,40,72,122,37,71,105,156,41,76,102,125,60,108,215,418,6,12,13,16,23,8,13,17,30,31,1,2,4,6,8,2,4,7,9,12
8079057,HCP_1960,0,68, M ,Immunology,10, JKL Medical Center ,Employment,460,636,966,1471,2139,167,250,414,469,700,292,477,846,1333,25,44,67,112,58,112,216,351,75,114,216,421,35,55,103,161,7,14,25,30,46,6,7,9,13,25,1,2,3,5,8,2,3,5,9,12
9276109,HCP_1961,1,45, F ,Hematology,55, JKL Medical Center ,Employment,999,1800,1816,1922,2206,193,321,472,867,1002,265,401,629,705,23,26,47,76,62,114,166,248,57,75,97,158,78,133,252,354,6,9,14,17,34,7,9,13,21,27,2,4,7,14,18,1,2,3,5,7
8927638,HCP_1962,1,28, F ,Hematology,60, XYZ Medical Center ,Collaboration,735,750,1022,1672,2222,112,224,388,496,839,152,157,164,306,56,105,198,316,81,102,171,221,66,81,116,133,39,51,68,74,6,11,13,16,26,5,8,11,20,33,2,4,8,12,21,2,4,7,12,19
3401895,HCP_1963,1,33, M ,Pediatric,55, MNO Medical Center ,Contract,1100,2182,3444,6367,10347,139,187,285,355,407,212,295,564,742,62,91,137,217,52,98,181,349,81,154,248,479,56,101,120,212,6,10,20,21,32,7,11,22,23,39,2,4,7,9,18,1,2,4,5,6
5346679,HCP_1964,0,73, F ,Pediatric,10, GHI Medical Center ,Contract,193,267,348,529,618,237,314,530,857,1228,303,317,602,1124,43,65,87,94,73,85,119,183,42,61,114,196,47,84,126,172,5,6,7,9,16,5,10,15,21,25,1,2,4,6,12,2,3,6,12,24
9255415,HCP_1965,0,65, F ,Oncology,58, MNO Medical Center ,Collaboration,1100,1576,2095,3058,5826,251,442,588,959,1165,197,340,346,354,70,87,140,185,49,69,115,145,47,82,96,188,49,81,108,164,5,10,19,37,41,5,9,16,30,46,2,4,5,7,10,1,2,4,6,7
7978231,HCP_1966,0,90, M ,Neuro-oncology,40, GHI Medical Center ,Collaboration,630,905,1066,1632,1755,74,103,107,122,182,68,116,212,410,70,110,124,175,34,38,41,42,54,79,134,225,41,50,82,161,6,10,18,30,40,5,10,15,16,18,2,3,5,10,19,2,3,4,6,11
7552363,HCP_1967,0,60, F ,Pediatric,44, XYZ Medical Center ,Referral,1100,1297,1926,3288,4463,91,148,262,468,689,244,357,385,423,35,51,72,100,66,80,112,191,52,86,145,259,38,66,108,200,6,11,22,30,49,7,10,15,25,48,2,4,6,9,17,2,3,4,6,8
4370743,HCP_1968,0,71, M ,Immunology,12, MNO Medical Center ,Referral,916,1100,1873,2492,4085,275,534,606,673,1101,204,391,594,901,31,45,51,87,43,50,52,80,72,120,153,162,62,72,99,192,10,18,20,35,52,9,10,12,15,26,2,3,5,9,12,1,2,3,6,12
3404330,HCP_1969,0,82, M ,Hematology,46, VWX Medical Center ,Referral,1100,1201,2343,3021,5335,113,202,381,487,809,147,202,404,513,68,115,123,179,46,78,150,291,50,89,152,174,79,136,205,294,6,7,9,17,24,7,9,17,21,41,1,2,4,8,12,1,2,4,8,9
3872109,HCP_1970,0,80, F ,Oncology,20, XYZ Medical Center ,Contract,758,894,983,1373,2020,137,185,255,378,498,125,126,160,206,61,86,112,210,53,58,92,138,59,76,136,249,58,94,176,263,8,13,17,31,42,7,11,21,36,70,1,2,3,6,9,2,3,6,8,14
2708535,HCP_1971,0,75, F ,Oncology,60, STU Medical Center ,Contract,1100,1716,2763,4325,5897,184,323,419,586,912,233,405,551,612,27,35,46,82,44,58,78,127,58,65,85,134,81,107,118,196,7,9,10,17,25,5,8,15,21,36,2,4,6,10,12,2,4,8,14,17
1691007,HCP_1972,1,80, F ,Oncology,60, STU Medical Center ,Collaboration,992,1841,2676,3365,5983,137,201,308,402,779,195,275,276,341,24,48,70,128,81,88,94,185,80,157,231,388,39,73,101,123,8,11,14,27,34,8,14,26,48,75,2,3,4,5,7,1,2,4,5,8
1469149,HCP_1973,1,41, F ,Oncology,53, PQR Medical Center ,Employment,1038,1453,2209,4274,4966,130,148,263,417,463,95,128,174,287,27,46,72,101,44,70,100,152,76,91,159,198,34,53,97,173,10,12,21,29,58,10,15,23,30,50,1,2,3,4,7,1,2,4,7,13
2800446,HCP_1974,0,60, F ,Neuro-oncology,39, YZX Medical Center ,Referral,1100,2113,3284,3408,4115,206,260,430,580,732,28,53,95,167,40,75,80,114,68,111,171,189,77,121,154,157,75,92,183,259,6,9,15,20,22,6,7,14,20,27,2,4,7,8,16,2,3,5,9,12
9137549,HCP_1975,0,30, F ,Neuro-oncology,29, ABC Medical Center ,Collaboration,924,1215,1819,2776,5036,184,188,222,320,497,9,15,29,48,40,77,126,208,34,44,73,122,78,126,173,181,67,132,205,211,5,6,11,12,24,6,10,14,26,27,1,2,4,5,10,1,2,3,5,6
4540411,HCP_1976,0,81, F ,Neuro-oncology,10, XYZ Medical Center ,Referral,744,1377,2267,4350,4381,197,326,476,514,778,131,261,300,345,43,69,126,168,41,43,56,74,45,74,125,215,43,61,76,150,6,7,10,15,26,10,18,29,48,78,1,2,4,7,11,2,4,6,12,20
2264808,HCP_1977,1,74, M ,Immunology,54, STU Medical Center ,Collaboration,1100,1377,2208,2979,4894,162,173,198,395,531,297,484,734,1399,25,31,44,78,72,101,113,169,70,129,227,270,39,52,101,163,5,8,10,12,23,10,17,30,59,81,2,4,7,12,17,1,2,3,6,12
2424307,HCP_1978,1,63, M ,Neuro-oncology,24, YZX Medical Center ,Contract,577,1130,1341,2037,3872,223,349,409,671,673,120,139,249,423,35,44,53,77,55,58,75,104,36,62,80,90,41,75,141,167,10,13,23,25,38,6,12,24,26,37,2,4,7,14,22,2,4,6,11,16
4143735,HCP_1979,0,56, M ,Hematology,37, ABC Medical Center ,Collaboration,1100,1527,1864,2933,4858,264,390,477,867,1575,97,151,243,268,35,49,72,101,67,119,163,226,70,92,108,183,76,89,177,284,9,15,25,49,81,8,13,26,28,42,1,2,3,6,9,1,2,3,4,6
8583708,HCP_1980,0,85, F ,Oncology,60, STU Medical Center ,Employment,1100,1207,1376,1793,2433,243,486,756,1325,2185,283,296,503,965,68,116,174,341,64,78,154,181,57,114,195,244,57,112,181,228,7,12,13,24,35,7,10,19,35,66,1,2,4,6,8,2,4,8,14,28
1390519,HCP_1981,0,41, F ,Neuro-oncology,52, VWX Medical Center ,Employment,1100,1276,1943,2802,3826,120,156,245,353,498,84,87,109,154,64,86,128,198,78,93,171,264,46,80,91,172,48,58,113,207,5,8,10,16,25,5,6,9,12,14,1,2,3,4,6,1,2,4,5,10
8189237,HCP_1982,0,56, F ,Hematology,60, MNO Medical Center ,Referral,1094,1409,2747,3894,5416,165,287,315,550,635,345,531,1016,1393,75,103,113,121,65,68,72,101,46,57,92,117,79,131,152,230,7,14,16,19,28,8,12,19,21,39,2,3,5,9,18,1,2,4,8,16
4335636,HCP_1983,1,65, F ,Immunology,35, DEF Medical Center ,Contract,908,1197,2298,2753,2948,186,269,464,543,746,49,95,171,184,59,68,107,203,54,87,127,253,64,66,124,153,49,85,151,262,7,12,23,37,57,5,7,9,10,13,1,2,4,8,9,1,2,3,4,7
1662701,HCP_1984,0,70, M ,Uro-oncology,10, ABC Medical Center ,Referral,680,1023,1668,2754,2789,195,370,374,492,631,64,106,114,151,42,75,86,169,60,110,135,167,34,38,47,51,47,73,141,230,6,8,10,19,35,6,10,11,21,27,2,4,5,8,13,2,3,4,7,9
2991931,HCP_1985,0,65, M ,Uro-oncology,10, XYZ Medical Center ,Employment,292,402,606,1199,1448,148,210,247,318,418,109,179,325,442,47,89,154,214,41,67,113,199,34,49,66,131,40,59,104,178,7,8,15,22,39,5,6,10,17,27,1,2,3,5,6,1,2,3,5,10
2708054,HCP_1986,0,35, M ,Immunology,60, ABC Medical Center ,Collaboration,1100,1731,3078,4710,9141,77,90,148,171,263,188,318,542,691,24,30,54,87,79,91,120,209,38,66,124,149,62,116,175,285,8,15,24,37,59,5,7,8,12,15,2,4,7,8,10,1,2,4,7,13
4284220,HCP_1987,0,33, M ,Uro-oncology,59, JKL Medical Center ,Contract,1019,2011,2148,4044,4432,258,301,452,678,1329,8,13,25,31,66,109,162,202,37,47,85,125,39,70,115,193,65,109,118,140,10,15,28,32,60,8,11,22,44,70,2,3,5,9,10,2,3,6,11,12
2911423,HCP_1988,0,61, M ,Hematology,10, STU Medical Center ,Contract,188,259,458,782,1345,83,111,151,196,341,343,384,414,617,36,42,73,95,35,40,72,111,38,57,114,176,53,96,125,181,5,9,14,23,24,7,10,20,22,35,1,2,4,7,12,1,2,3,4,6
2577939,HCP_1989,0,31, F ,Hematology,10, JKL Medical Center ,Collaboration,683,899,955,1181,1247,90,158,249,311,415,323,355,705,883,49,63,120,203,41,46,53,65,68,122,146,231,42,80,106,203,5,9,14,25,31,8,12,16,19,25,1,2,3,4,5,2,3,5,6,12
2717244,HCP_1990,0,43, M ,Oncology,20, ABC Medical Center ,Collaboration,428,536,594,1132,1257,182,233,405,733,824,287,524,564,940,47,74,94,150,59,88,146,220,43,64,97,183,44,80,128,135,10,16,21,38,70,6,9,11,22,43,1,2,4,8,15,2,3,4,5,7
5128204,HCP_1991,0,64, M ,Oncology,48, ABC Medical Center ,Referral,482,625,1115,1882,3040,209,392,635,940,1169,332,636,1061,1992,74,123,241,482,80,107,115,149,35,58,96,131,39,75,85,167,8,10,14,28,40,5,8,14,15,17,1,2,3,4,5,2,3,6,10,11
1252944,HCP_1992,0,36, F ,Pediatric,10, ABC Medical Center ,Contract,389,622,1164,2089,2218,96,119,185,320,587,229,373,561,821,47,85,162,279,77,106,137,178,48,90,177,278,51,72,101,110,7,11,12,20,33,8,12,19,33,66,1,2,3,4,5,2,3,6,7,9
2557869,HCP_1993,0,92, M ,Oncology,10, DEF Medical Center ,Employment,334,591,608,1140,1523,174,190,310,438,626,70,72,125,142,43,79,145,196,49,56,112,114,36,67,91,136,47,89,143,155,10,16,19,34,68,9,16,22,24,39,1,2,3,5,6,1,2,4,8,16
8126184,HCP_1994,0,88, F ,Hematology,45, PQR Medical Center ,Referral,929,1828,2158,3696,6029,163,205,393,687,1365,188,272,481,915,51,73,114,116,40,46,62,103,56,84,146,234,71,106,183,310,7,12,16,24,35,8,16,27,54,71,2,3,5,6,9,1,2,4,5,8
2114775,HCP_1995,0,69, F ,Pediatric,33, DEF Medical Center ,Collaboration,1087,1538,1749,2669,4385,261,280,494,727,1376,258,437,533,931,29,33,40,45,68,93,163,215,68,91,118,164,79,133,261,454,7,13,15,17,18,6,11,21,27,51,1,2,3,5,6,2,3,4,6,8
3242943,HCP_1996,0,88, M ,Hematology,50, JKL Medical Center ,Referral,794,1244,1475,2485,3188,140,186,301,470,924,130,132,162,211,44,80,134,209,38,43,83,165,47,67,101,124,41,67,74,141,10,11,13,22,44,7,13,22,36,62,2,4,6,11,14,1,2,4,6,7
4853953,HCP_1997,0,44, F ,Uro-oncology,42, ABC Medical Center ,Referral,850,1163,2291,2999,4516,70,109,194,246,266,119,225,337,615,69,128,185,369,44,87,107,171,76,142,225,304,71,88,124,215,8,16,30,56,58,10,19,35,55,97,1,2,3,4,7,2,3,4,6,12
8015753,HCP_1998,0,35, M ,Pediatric,27, DEF Medical Center ,Collaboration,193,270,476,815,1191,293,404,470,863,1371,16,28,56,81,30,37,74,142,46,71,120,157,68,108,122,141,63,94,149,166,9,13,19,21,38,7,13,24,27,51,1,2,3,6,10,1,2,4,5,10
4022445,HCP_1999,1,71, M ,Hematology,33, ABC Medical Center ,Referral,820,1556,2905,4351,4516,146,268,460,544,932,255,353,423,674,32,56,90,169,54,55,74,98,68,121,196,249,43,76,134,261,7,11,14,22,39,10,18,36,45,68,2,3,6,9,17,1,2,4,7,11
8190085,HCP_2000,0,46, F ,Oncology,48, VWX Medical Center ,Collaboration,461,826,1631,2223,3091,212,382,526,815,1195,223,321,618,1204,67,108,114,206,51,60,86,141,66,105,191,236,37,39,66,100,8,13,15,16,29,5,9,11,22,32,2,3,4,8,12,2,4,5,7,14
7590373,HCP_2001,1,66, M ,Uro-oncology,16, XYZ Medical Center ,Contract,780,946,1056,1469,2896,73,104,144,148,173,304,449,795,1376,42,63,93,172,53,58,91,131,76,134,181,275,73,95,157,192,10,16,23,32,48,9,18,19,26,44,1,2,3,4,5,1,2,4,5,6
5722206,HCP_2002,0,53, F ,Hematology,22, MNO Medical Center ,Referral,536,743,1013,1337,1753,219,243,464,912,1070,259,506,703,1136,25,43,81,139,54,70,93,144,56,89,141,253,79,97,127,172,8,9,15,26,39,6,11,12,13,26,1,2,3,6,11,1,2,3,5,6
5917297,HCP_2003,0,92, F ,Neuro-oncology,45, VWX Medical Center ,Contract,908,1019,1483,1805,2373,123,241,354,505,578,125,207,288,485,57,72,110,220,74,94,146,185,42,70,99,125,34,63,84,143,6,12,21,31,46,5,8,16,20,31,1,2,3,5,10,2,3,6,12,15
9663508,HCP_2004,0,71, F ,Pediatric,38, DEF Medical Center ,Referral,334,625,887,1478,1806,269,400,436,720,1206,78,107,207,323,71,131,200,278,64,99,128,185,40,71,75,83,63,115,117,177,7,12,13,20,21,9,10,11,13,20,2,3,4,8,9,2,3,6,9,14
9886977,HCP_2005,0,76, M ,Uro-oncology,51, ABC Medical Center ,Employment,1100,1838,2958,5107,8592,264,436,535,814,870,296,392,504,817,54,81,154,288,49,52,58,95,67,128,175,292,73,103,138,176,5,8,16,19,26,6,8,14,18,31,2,4,8,15,21,2,3,6,8,11
3305394,HCP_2006,0,89, M ,Uro-oncology,24, MNO Medical Center ,Employment,247,293,467,557,806,261,285,484,757,1269,199,219,237,283,48,53,63,112,66,105,185,229,61,73,105,187,79,119,225,358,8,10,15,29,54,6,10,14,25,45,2,4,7,13,16,1,2,3,4,6
7479529,HCP_2007,0,39, F ,Oncology,44, JKL Medical Center ,Referral,822,931,1316,1453,2368,279,503,977,1213,1569,49,95,110,184,27,28,41,69,45,58,69,111,78,93,98,108,56,88,96,137,8,14,24,39,55,9,10,13,24,35,1,2,4,6,10,1,2,3,5,6
7982683,HCP_2008,0,34, F ,Immunology,10, XYZ Medical Center ,Referral,499,750,1483,2010,3322,85,105,160,281,334,296,591,1042,1256,33,42,48,94,64,73,98,135,61,88,107,171,51,67,125,134,6,10,13,15,22,6,9,14,26,31,2,4,6,8,11,1,2,3,5,9
6362447,HCP_2009,0,50, F ,Hematology,40, STU Medical Center ,Referral,957,980,1107,1304,2515,189,223,356,605,652,312,516,572,1139,58,93,150,177,35,39,67,91,47,87,128,253,55,77,119,135,9,18,31,53,57,6,12,15,29,55,1,2,3,6,10,1,2,4,7,14
6185777,HCP_2010,1,32, F ,Immunology,10, GHI Medical Center ,Contract,475,479,821,1619,2697,167,272,399,689,775,99,107,133,171,50,83,112,134,53,96,125,148,48,62,96,177,76,96,126,194,7,11,15,18,35,9,12,15,21,31,1,2,3,4,6,2,3,5,9,17
8560278,HCP_2011,0,51, M ,Neuro-oncology,28, ABC Medical Center ,Contract,322,565,981,1275,1485,251,303,339,567,874,345,555,601,994,48,52,65,130,37,39,57,94,48,91,169,221,50,64,73,115,7,10,14,21,42,8,10,11,22,38,2,3,4,7,14,1,2,3,5,8
2381572,HCP_2012,0,30, F ,Uro-oncology,26, GHI Medical Center ,Collaboration,600,1185,1513,2182,4253,235,420,721,928,1249,181,284,458,731,59,104,173,288,57,75,138,212,77,152,267,348,41,61,75,120,7,8,16,25,41,10,19,32,40,52,2,3,4,6,9,2,4,7,13,16
3543046,HCP_2013,0,73, F ,Hematology,40, STU Medical Center ,Employment,826,868,1281,2473,3638,214,271,466,498,770,102,176,188,236,34,55,103,152,55,77,149,248,68,130,181,356,36,67,70,129,6,9,10,16,28,9,16,30,38,58,2,3,5,9,17,1,2,3,4,6
8599726,HCP_2014,0,89, F ,Pediatric,24, STU Medical Center ,Employment,100,110,204,211,223,243,399,703,1164,1683,174,295,311,521,46,63,97,99,46,80,121,200,65,78,142,195,80,132,180,279,7,9,10,12,16,6,11,14,17,30,1,2,3,4,8,2,3,5,9,15
5431748,HCP_2015,0,75, M ,Pediatric,10, XYZ Medical Center ,Employment,100,117,226,278,326,175,238,429,577,766,264,277,409,708,24,29,39,55,63,92,135,242,38,46,50,91,62,76,114,204,10,11,19,24,38,10,19,23,32,49,2,3,4,5,9,1,2,3,6,10
2613637,HCP_2016,1,45, M ,Neuro-oncology,18, JKL Medical Center ,Contract,732,1433,1579,2956,3397,236,263,347,518,554,252,291,434,745,59,114,152,289,40,42,49,58,57,85,139,278,75,130,157,180,7,12,16,32,33,10,15,27,39,53,2,4,5,10,12,2,4,7,14,17
1003562,HCP_2017,0,51, F ,Uro-oncology,53, GHI Medical Center ,Employment,1100,1428,2300,3584,5433,222,350,595,941,1749,347,550,704,1074,43,73,128,215,44,70,125,222,50,53,94,173,49,59,94,163,7,10,18,19,28,8,11,17,31,45,2,4,7,14,24,2,4,7,11,18
8624699,HCP_2018,0,43, F ,Oncology,49, XYZ Medical Center ,Referral,760,968,1555,2867,4932,155,172,241,470,563,64,66,106,192,67,80,153,178,46,92,148,286,44,68,102,153,45,58,90,92,8,12,24,37,62,7,12,14,15,27,1,2,4,8,15,2,4,8,11,17
5231561,HCP_2019,0,55, F ,Neuro-oncology,56, YZX Medical Center ,Referral,1100,1492,2311,3509,6258,146,290,478,525,546,299,381,688,1133,63,94,171,251,79,151,250,465,69,132,242,267,61,63,112,207,6,10,14,24,32,6,9,18,31,60,2,3,6,9,17,1,2,3,4,5
9061312,HCP_2020,0,50, F ,Uro-oncology,10, YZX Medical Center ,Employment,357,508,562,670,1244,243,343,594,1109,2107,63,110,217,258,39,77,94,178,66,83,113,224,59,96,190,228,75,104,175,184,7,9,13,17,33,10,14,15,19,29,2,4,6,11,22,2,3,5,6,11
5637672,HCP_2021,1,65, F ,Hematology,16, PQR Medical Center ,Contract,585,954,975,1742,2117,187,364,705,712,951,127,152,249,446,37,68,105,112,37,58,113,142,44,85,87,136,58,94,183,256,5,7,14,18,27,6,7,8,16,32,2,4,6,9,17,1,2,3,6,9
3295058,HCP_2022,0,62, F ,Immunology,60, MNO Medical Center ,Employment,1100,1823,2557,3699,4265,245,248,461,720,1411,35,60,92,155,57,102,166,322,81,143,240,306,49,73,145,219,53,60,107,117,9,16,18,23,39,8,15,25,41,57,2,4,5,10,13,1,2,4,5,10
4727382,HCP_2023,0,52, F ,Pediatric,60, YZX Medical Center ,Contract,1100,1559,2090,4061,7103,185,239,321,461,733,291,353,586,636,56,102,115,151,78,91,120,165,60,93,168,194,67,104,111,133,9,18,35,63,79,8,12,22,29,52,2,3,4,5,8,2,4,5,7,11
8701135,HCP_2024,0,30, F ,Uro-oncology,24, PQR Medical Center ,Employment,1088,1578,1708,2304,2765,184,298,419,463,618,308,327,364,667,52,71,114,119,43,77,82,114,56,109,216,293,37,42,75,105,5,8,14,21,32,10,19,33,48,77,2,4,8,15,20,1,2,3,6,10
6545047,HCP_2025,1,61, M ,Uro-oncology,60, ABC Medical Center ,Collaboration,1100,1827,2470,4161,7354,118,217,291,433,594,197,250,483,529,59,113,156,208,49,53,73,121,57,108,143,242,46,72,106,125,9,15,24,26,52,10,19,24,45,51,1,2,3,5,10,2,4,8,14,22
2345877,HCP_2026,0,75, M ,Oncology,57, ABC Medical Center ,Collaboration,1073,1346,2608,4756,5150,156,252,491,850,1007,94,107,211,263,51,97,193,359,60,101,173,192,73,77,107,179,50,64,72,132,7,13,26,34,48,10,13,21,41,61,1,2,4,8,15,2,3,6,9,13
9131945,HCP_2027,0,32, M ,Uro-oncology,57, ABC Medical Center ,Referral,1100,2141,4225,6670,7166,279,377,496,609,1204,41,67,107,127,65,106,125,146,52,61,76,139,51,55,61,114,70,76,115,222,5,9,18,35,53,5,9,13,25,45,2,4,5,10,13,1,2,3,6,8
1335968,HCP_2028,0,76, M ,Oncology,10, PQR Medical Center ,Contract,627,910,973,1829,2696,225,249,438,557,824,254,316,454,514,67,123,193,250,80,91,98,133,44,55,64,77,35,65,120,202,9,10,19,34,42,6,10,13,23,39,1,2,3,5,7,2,3,6,8,13
2788943,HCP_2029,1,80, M ,Pediatric,33, STU Medical Center ,Employment,1100,1714,1870,2935,3215,195,304,498,675,791,32,48,64,67,47,53,74,83,47,73,135,194,66,127,139,199,79,114,162,301,5,6,8,13,24,7,9,15,20,37,2,3,5,8,10,2,4,5,10,20
4710222,HCP_2030,0,70, M ,Uro-oncology,28, PQR Medical Center ,Referral,398,702,731,1099,1255,162,235,328,435,740,199,383,396,411,63,88,159,276,61,92,153,226,59,71,132,211,53,87,114,204,10,14,25,32,52,5,6,11,17,19,1,2,3,5,6,2,4,6,10,20
3836054,HCP_2031,0,30, F ,Uro-oncology,47, PQR Medical Center ,Referral,808,1082,2053,3385,4157,281,353,621,1229,1539,73,128,160,222,67,87,94,147,58,93,153,226,68,113,162,247,73,143,186,233,7,14,25,46,89,9,16,17,23,33,2,3,5,6,7,1,2,4,7,11
3043405,HCP_2032,0,65, F ,Oncology,39, PQR Medical Center ,Employment,1100,1532,2512,3833,7102,169,231,280,502,783,14,26,30,57,75,122,151,286,58,74,126,171,49,85,164,238,42,69,122,166,8,11,16,20,24,9,17,23,35,56,2,4,7,14,21,1,2,3,5,8
